	p.value	p.adj	vote.rank	avg.rank	med.rank	min.pvalue	min.rank	avg.logfc	avg.logfc.dir	direction	significance
UPF1	3.44941146266506e-07	7.23768942135502e-07	150	125.5	131.5	3.44941199809494e-08	75	0.618188086704021	-0.635781822154648	-1	20.5890484521774
HNRNPA0	3.05489138791555e-07	7.23768942135502e-07	140	125.7	126.0	3.05489180787189e-08	58	0.582326309739905	0.539443992938838	1	16.6154719469036
SF3A3	7.19088077727917e-07	8.5337561031566e-07	160	125.9	141.5	7.19088310417472e-08	22	0.765425972371011	-0.682791820973022	-1	35.9152685547481
EIF2S2	2.31600836731303e-07	7.23768942135502e-07	195	126.6	116.0	2.31600860868832e-08	22	0.645844960229898	-0.682361979360305	-1	23.6535006950688
UPF2	6.33111327799885e-07	8.01298295875294e-07	130	128.4	134.5	6.33111508173436e-08	51	0.723605237261366	-0.710550402504788	-1	31.6924782318037
PHF6	2.03418158895617e-06	2.08715506783524e-06	165	128.8	116.5	2.0341834510112e-07	91	0.687162968344926	0.711791407964619	1	22.5283183339526
RBM34	2.43034715976029e-07	7.23768942135502e-07	195	129.1	139.0	2.43034742555676e-08	29	0.432370634211185	0.399140106506058	1	0.0
NUFIP2	4.50297533202677e-07	7.43359750391992e-07	90	129.4	144.5	4.50297624448243e-08	9	0.699082412248567	-0.677123468878066	-1	29.4060256942721
HNRNPUL1	5.30128663883091e-07	7.67596675903325e-07	150	129.8	144.5	5.30128790349513e-08	18	0.830717055782287	-0.80386200845551	-1	43.755055324761
SMN1	6.50185099583738e-07	8.05575249169789e-07	105	130.2	112.0	6.50185289817114e-08	96	0.542763842013645	-0.568678012055305	-1	11.7763639032066
CKAP4	5.48278455490404e-07	7.67662569173245e-07	150	130.2	145.5	5.48278590764619e-08	40	0.886037469802887	-0.61826200581318	-1	49.8586140700776
